hotel,city,url,price,rating,stars,price_range,lowest_price,highest_price
Solaria Nishitetsu Hotel Busan,Пусан,https://www.tripadvisor.ru/Hotel_Review-g297884-d7330819-Reviews-Solaria_Nishitetsu_Hotel_Busan-Busan.html,11206,4.5,4.0,5 198 руб - 8 754 руб,5198,8754
Ramada Encore by Wyndham - Busan Station,Пусан,https://www.tripadvisor.ru/Hotel_Review-g297884-d477913-Reviews-Ramada_Encore_by_Wyndham_Busan_Station-Busan.html,,4.5,4.0,6 201 руб - 7 934 руб,6201,7934
MS Hotel,Пусан,https://www.tripadvisor.ru/Hotel_Review-g297884-d5538786-Reviews-MS_Hotel-Busan.html,,4.5,3.0,3 739 руб - 5 927 руб,3739,5927
Hound Premier Hotel Nampo,Пусан,https://www.tripadvisor.ru/Hotel_Review-g297884-d15022939-Reviews-Hound_Premier_Hotel_Nampo-Busan.html,,4.5,3.0,4 195 руб - 7 478 руб,4195,7478
Hotel Laon,Пусан,https://www.tripadvisor.ru/Hotel_Review-g297884-d13810290-Reviews-Hotel_Laon-Busan.html,,4.5,3.0,5 198 руб - 8 025 руб,5198,8025
Brown-Dot - Business Hotel Seomyeon Lotte,Пусан,https://www.tripadvisor.ru/Hotel_Review-g297884-d15596735-Reviews-Brown_Dot_Business_Hotel_Seomyeon_Lotte-Busan.html,7939,4.5,3.0,4 833 руб - 6 931 руб,4833,6931
WA Hotel,Пусан,https://www.tripadvisor.ru/Hotel_Review-g297884-d8482248-Reviews-WA_Hotel-Busan.html,,4.5,3.0,2 645 руб - 4 012 руб,2645,4012
Notte La Mia Hotel,Пусан,https://www.tripadvisor.ru/Hotel_Review-g297884-d17379773-Reviews-Notte_La_Mia_Hotel-Busan.html,,4.5,,4 286 руб - 5 654 руб,4286,5654
Brown Dot Hotel - Sasang Kwaebeob,Пусан,https://www.tripadvisor.ru/Hotel_Review-g297884-d12062192-Reviews-Brown_Dot_Hotel_Sasang_Kwaebeob-Busan.html,,4.5,,4 012 руб - 5 289 руб,4012,5289
UH Suite - Haeundae Landscape,Пусан,https://www.tripadvisor.ru/Hotel_Review-g297884-d23312651-Reviews-UH_Suite_Haeundae_Landscape-Busan.html,,4.5,,6 566 руб - 11 855 руб,6566,11855
Fairfield By Marriott Busan Songdo Beach,Пусан,https://www.tripadvisor.ru/Hotel_Review-g297884-d20970459-Reviews-Fairfield_By_Marriott_Busan_Songdo_Beach-Busan.html,13376,4.5,3.0,9 757 руб - 12 858 руб,9757,12858
Premium Ava Hotel,Пусан,https://www.tripadvisor.ru/Hotel_Review-g297884-d12667340-Reviews-Premium_Ava_Hotel-Busan.html,,4.5,2.0,3 009 руб - 4 012 руб,3009,4012
Hotel Clover Patong Phuket,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d13140255-Reviews-Hotel_Clover_Patong_Phuket-Patong_Kathu_Phuket.html,11324,5.0,4.0,7 113 руб - 12 676 руб,7113,12676
The Marina Phuket Hotel,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d12725009-Reviews-The_Marina_Phuket_Hotel-Patong_Kathu_Phuket.html,11567,5.0,4.0,4 286 руб - 13 952 руб,4286,13952
Тропикал Резорт,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1210687-d1379794-Reviews-Chanalai_Romantica_Resort_Kata_Beach_Phuket-Kata_Beach_Karon_Phuket.html,13158,5.0,4.0,5 107 руб - 18 603 руб,5107,18603
Ависта Пхукет Резорт & Спа,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1210687-d1526109-Reviews-Novotel_Phuket_Kata_Avista_Resort_And_Spa-Kata_Beach_Karon_Phuket.html,26661,5.0,5.0,7 022 руб - 19 515 руб,7022,19515
Серен Резорт,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1210687-d501009-Reviews-Chanalai_Flora_Resort_Kata_Beach_Phuket-Kata_Beach_Karon_Phuket.html,16447,5.0,3.0,4 833 руб - 14 773 руб,4833,14773
Калима Резорт & Спа,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d2542406-Reviews-Kalima_Resort_Spa_Phuket-Patong_Kathu_Phuket.html,16166,5.0,5.0,8 298 руб - 18 785 руб,8298,18785
InterContinental Phuket Resort,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1379324-d16711842-Reviews-InterContinental_Phuket_Resort-Kamala_Kathu_Phuket.html,49215,5.0,5.0,25 898 руб - 47 237 руб,25898,47237
Avista Grande Phuket Karon - MGallery Hotel Collection,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g10804710-d12629455-Reviews-Avista_Grande_Phuket_Karon_MGallery_Hotel_Collection-Karon_Beach_Karon_Phuket.html,36911,5.0,5.0,11 764 руб - 33 011 руб,11764,33011
Бид Лофтс Бутик Отель & Апартаменты С Обслуживанием,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d642305-Reviews-BYD_Lofts_Boutique_Hotel_Serviced_Apartments-Patong_Kathu_Phuket.html,18653,5.0,4.0,9 210 руб - 20 700 руб,9210,20700
Hotel Indigo Phuket Patong,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d14076704-Reviews-Hotel_Indigo_Phuket_Patong-Patong_Kathu_Phuket.html,10677,5.0,5.0,12 949 руб - 18 147 руб,12949,18147
Hilton Garden Inn Phuket Bang Tao,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1224250-d19906625-Reviews-Hilton_Garden_Inn_Phuket_Bang_Tao-Choeng_Thale_Thalang_District_Phuket.html,11079,5.0,4.0,5 927 руб - 15 047 руб,5927,15047
Wekata Luxury,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1210687-d21280235-Reviews-Wekata_Luxury-Kata_Beach_Karon_Phuket.html,9576,5.0,4.0,4 104 руб - 13 131 руб,4104,13131
Наватара Пхукет Резорт,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297934-d4262323-Reviews-Navatara_Phuket_Resort-Rawai_Phuket.html,8499,5.0,3.0,3 739 руб - 9 301 руб,3739,9301
Skyview Resort Phuket Patong Beach,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d19508329-Reviews-Skyview_Resort_Phuket_Patong_Beach-Patong_Kathu_Phuket.html,9999,5.0,5.0,7 113 руб - 14 135 руб,7113,14135
Kudo Hotel,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d13489919-Reviews-Kudo_Hotel-Patong_Kathu_Phuket.html,22293,5.0,5.0,17 509 руб - 24 986 руб,17509,24986
Ботхауз,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1210687-d447430-Reviews-The_Boathouse_Phuket-Kata_Beach_Karon_Phuket.html,34008,5.0,4.0,16 870 руб - 33 741 руб,16870,33741
Андара Резорт & Виллы,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1379324-d1370724-Reviews-Andara_Resort_and_Villas-Kamala_Kathu_Phuket.html,,5.0,5.0,52 344 руб - 115 265 руб,52344,115265
Woo Gallery And Boutique Hotel,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215781-d15618362-Reviews-Woo_Gallery_And_Boutique_Hotel-Phuket_Town_Phuket.html,,5.0,3.0,4 924 руб - 7 478 руб,4924,7478
Тризара Пхукет,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1224250-d503191-Reviews-Trisara-Choeng_Thale_Thalang_District_Phuket.html,,5.0,5.0,76 236 руб - 156 210 руб,76236,156210
Милленниум Резорт Патонг Пхукет,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d878006-Reviews-M_Social_Hotel_Phuket-Patong_Kathu_Phuket.html,,5.0,5.0,11 399 руб - 15 138 руб,11399,15138
HOMA,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g2315815-d23619637-Reviews-HOMA-Ratsada_Phuket_Town_Phuket.html,6514,5.0,,5 198 руб - 7 113 руб,5198,7113
The Proud Rawai Condominium,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297934-d23786208-Reviews-The_Proud_Rawai_Condominium-Rawai_Phuket.html,,5.0,,3 192 руб - 6 748 руб,3192,6748
Peranakan Boutique Hotel,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g2315818-d15581099-Reviews-Peranakan_Boutique_Hotel-Talat_Yai_Phuket_Town_Phuket.html,,5.0,3.0,1 824 руб - 2 462 руб,1824,2462
Avani+ Mai Khao Phuket Suites & Villas,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1223683-d19717997-Reviews-Avani_Mai_Khao_Phuket_Suites_Villas-Mai_Khao_Thalang_District_Phuket.html,,5.0,5.0,11 490 руб - 25 989 руб,11490,25989
Wayla Villa At Maikhao Beach,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1223683-d21286778-Reviews-Wayla_Villa_At_Maikhao_Beach-Mai_Khao_Thalang_District_Phuket.html,,5.0,3.0,3 648 руб - 6 292 руб,3648,6292
JonoX Phuket Karon Hotel,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215780-d25009074-Reviews-JonoX_Phuket_Karon_Hotel-Karon_Phuket.html,14412,5.0,4.0,3 100 руб - 13 131 руб,3100,13131
The Luna Hostel,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g2315813-d12062141-Reviews-The_Luna_Hostel-Sakhu_Thalang_District_Phuket.html,,5.0,2.0,2 189 руб - 4 468 руб,2189,4468
Roost Glamping,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297934-d17569043-Reviews-Roost_Glamping-Rawai_Phuket.html,,5.0,3.0,2 189 руб - 5 289 руб,2189,5289
ChillHub Phuket,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g2400063-d11985103-Reviews-ChillHub_Phuket-Bang_Tao_Beach_Choeng_Thale_Thalang_District_Phuket.html,,5.0,2.0,1 094 руб - 2 645 руб,1094,2645
Меллоу Спейс Бутик Комнаты,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215780-d3243560-Reviews-Mellow_Space_Boutique_Rooms-Karon_Phuket.html,,5.0,3.0,2 371 руб - 5 016 руб,2371,5016
The Cove Phuket,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1182846-d9835190-Reviews-The_Cove_Phuket-Cape_Panwa_Phuket.html,,5.0,,13 040 руб - 22 889 руб,13040,22889
The Mooring Resort,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1182846-d21206313-Reviews-The_Mooring_Resort-Cape_Panwa_Phuket.html,,5.0,4.0,8 846 руб - 17 053 руб,8846,17053
V Villas Phuket - MGallery,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g293920-d23262991-Reviews-V_Villas_Phuket_MGallery-Phuket.html,152139,5.0,5.0,74 412 руб - 109 794 руб,74412,109794
The Neighbors Hostel,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215781-d12835608-Reviews-The_Neighbors_Hostel-Phuket_Town_Phuket.html,,5.0,2.0,1 368 руб - 1 641 руб,1368,1641
Чава Резорт,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1224250-d1138064-Reviews-The_Chava_Resort-Choeng_Thale_Thalang_District_Phuket.html,50462,5.0,4.0,33 376 руб - 52 070 руб,33376,52070
Villoft Zen Living Resort And Spa,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1224250-d19757828-Reviews-Villoft_Zen_Living_Resort_And_Spa-Choeng_Thale_Thalang_District_Phuket.html,,5.0,,7 295 руб - 15 502 руб,7295,15502
Moonlight Cottage,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g2315811-d9461507-Reviews-Moonlight_Cottage-Pa_Khlok_Thalang_District_Phuket.html,,5.0,3.0,2 371 руб - 3 009 руб,2371,3009
Peace Blue Naiharn,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297934-d15135357-Reviews-Peace_Blue_Naiharn-Rawai_Phuket.html,,5.0,3.0,10 669 руб - 14 682 руб,10669,14682
Саммер Бриз Отель,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d1023500-Reviews-Summer_Breeze_Hotel-Patong_Kathu_Phuket.html,5238,5.0,3.0,3 009 руб - 5 654 руб,3009,5654
Golden Paradise Hotel - SHA PLUS,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g10804710-d23780811-Reviews-Golden_Paradise_Hotel_SHA_PLUS-Karon_Beach_Karon_Phuket.html,,5.0,3.5,7 751 руб - 15 229 руб,7751,15229
Каса Э Маре,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1210687-d1216191-Reviews-Casa_E_Mare-Kata_Beach_Karon_Phuket.html,3855,5.0,3.0,2 189 руб - 5 563 руб,2189,5563
Harmony Naturist Resort Rawai Phuket Thailand,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297934-d19243778-Reviews-Harmony_Naturist_Resort_Rawai_Phuket_Thailand-Rawai_Phuket.html,,5.0,,11 399 руб - 12 584 руб,11399,12584
Джирана Отель Патонг,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d3927184-Reviews-Jirana_Hotel_Patong-Patong_Kathu_Phuket.html,,5.0,3.5,24 986 руб - 32 738 руб,24986,32738
Sonya Residence,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d10199687-Reviews-Sonya_Residence-Patong_Kathu_Phuket.html,,5.0,2.5,1 550 руб - 3 192 руб,1550,3192
Нака Резорт Пхукет,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1379324-d4045477-Reviews-Naka_Resort_Phuket-Kamala_Kathu_Phuket.html,,5.0,3.0,4 377 руб - 6 383 руб,4377,6383
Пху Камала Сьютс,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1379324-d3181673-Reviews-Phu_Kamala_Suites-Kamala_Kathu_Phuket.html,,5.0,2.0,3 100 руб - 4 286 руб,3100,4286
Ката Си Вью Виллы,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1210687-d4107395-Reviews-Kata_Sea_View_Villas-Kata_Beach_Karon_Phuket.html,,5.0,4.0,16 414 руб - 31 826 руб,16414,31826
Коковилл Пхукет,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1389361-d1603366-Reviews-Cocoville_Phuket-Chalong_Phuket_Town_Phuket.html,,5.0,3.0,3 830 руб - 6 201 руб,3830,6201
Himmapana Villas,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1379324-d15348824-Reviews-Himmapana_Villas-Kamala_Kathu_Phuket.html,,5.0,,24 166 руб - 34 561 руб,24166,34561
Nonnita Boutique Resort Phuket,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215781-d13804069-Reviews-Nonnita_Boutique_Resort_Phuket-Phuket_Town_Phuket.html,,5.0,3.0,2 097 руб - 5 380 руб,2097,5380
Артемиде Отель,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d205044-Reviews-Hotel_Artemide-Rome_Lazio.html,25645,5.0,4.0,25 807 руб - 46 416 руб,25807,46416
Барокко Отель,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d203175-Reviews-Hotel_Barocco-Rome_Lazio.html,32685,5.0,4.0,21 977 руб - 44 319 руб,21977,44319
Singer Palace Hotel,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d13393444-Reviews-Singer_Palace_Hotel-Rome_Lazio.html,46202,5.0,5.0,45 960 руб - 90 097 руб,45960,90097
Dharma Boutique Hotel & Spa,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d19907141-Reviews-Dharma_Boutique_Hotel_Spa-Rome_Lazio.html,25522,5.0,4.0,29 911 руб - 47 237 руб,29911,47237
The RomeHello,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d13232396-Reviews-The_RomeHello-Rome_Lazio.html,,5.0,1.0,9 575 руб - 23 618 руб,9575,23618
Отель Беверли Хиллз Рим,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d230556-Reviews-The_Hoxton_Rome-Rome_Lazio.html,27883,5.0,4.0,17 691 руб - 32 373 руб,17691,32373
Отель Санта Мария,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d239263-Reviews-Hotel_Santa_Maria-Rome_Lazio.html,,5.0,3.0,15 776 руб - 31 096 руб,15776,31096
Gasometer Urban Suites,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d13794626-Reviews-Gasometer_Urban_Suites-Rome_Lazio.html,12456,5.0,5.0,12 220 руб - 19 515 руб,12220,19515
The Liberty Boutique Hotel,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d12827390-Reviews-The_Liberty_Boutique_Hotel-Rome_Lazio.html,26352,5.0,4.0,20 883 руб - 39 303 руб,20883,39303
Princeps Boutique Hotel,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d7890276-Reviews-Princeps_Boutique_Hotel-Rome_Lazio.html,,5.0,3.0,16 688 руб - 30 002 руб,16688,30002
Rhea Silvia Luxury Navona,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d12246811-Reviews-Rhea_Silvia_Luxury_Navona-Rome_Lazio.html,,5.0,,19 424 руб - 53 347 руб,19424,53347
Пальм Галлери Отель,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d1739663-Reviews-Palm_Gallery_Hotel-Rome_Lazio.html,20830,5.0,3.0,14 135 руб - 22 798 руб,14135,22798
А Вью Оф Рим,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d1637009-Reviews-B_B_A_Picture_of_Rome-Rome_Lazio.html,,5.0,2.0,13 040 руб - 26 354 руб,13040,26354
Отель Нерва,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d198736-Reviews-Nerva_Boutique_Hotel-Rome_Lazio.html,,5.0,3.0,18 512 руб - 51 888 руб,18512,51888
Hotel Damaso,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d12497396-Reviews-Hotel_Damaso-Rome_Lazio.html,,5.0,3.0,18 785 руб - 35 291 руб,18785,35291
Отель Локарно Рим,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d198734-Reviews-Hotel_Locarno-Rome_Lazio.html,,5.0,5.0,42 221 руб - 79 427 руб,42221,79427
Сьютс Трастевере,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d1192390-Reviews-Suites_Trastevere-Rome_Lazio.html,,5.0,3.0,8 207 руб - 15 320 руб,8207,15320
Й.К,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d3929140-Reviews-J_K_Place_Roma-Rome_Lazio.html,,5.0,5.0,80 522 руб - 130 494 руб,80522,130494
Альберго Дель Сенато,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d191099-Reviews-Albergo_del_Senato-Rome_Lazio.html,,5.0,3.0,16 688 руб - 34 653 руб,16688,34653
Инн Ат Роман Форум,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d596437-Reviews-The_Inn_At_The_Roman_Forum-Rome_Lazio.html,,5.0,5.0,19 880 руб - 72 862 руб,19880,72862
The Fifteen Keys Hotel,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d7619756-Reviews-The_Fifteen_Keys_Hotel-Rome_Lazio.html,52060,5.0,4.0,27 540 руб - 48 149 руб,27540,48149
Кводлибет,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d1084840-Reviews-QuodLibet-Rome_Lazio.html,,5.0,1.0,16 962 руб - 30 184 руб,16962,30184
Martis Palace Hotel Rome,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d10061919-Reviews-Martis_Palace_Hotel_Rome-Rome_Lazio.html,,5.0,4.0,27 996 руб - 59 001 руб,27996,59001
Блю Хостел,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d1154833-Reviews-Blue_Hostel-Rome_Lazio.html,,5.0,3.0,14 043 руб - 20 244 руб,14043,20244
Room Mate Filippo,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d19888868-Reviews-Room_Mate_Filippo-Rome_Lazio.html,,5.0,3.5,25 169 руб - 44 866 руб,25169,44866
Стар Оф Рим,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d4005238-Reviews-Star_of_Rome-Rome_Lazio.html,,5.0,,9 757 руб - 19 606 руб,9757,19606
Palazzo Scanderbeg,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d9812994-Reviews-Palazzo_Scanderbeg-Rome_Lazio.html,,5.0,4.0,34 288 руб - 76 692 руб,34288,76692
Sonder Barberini,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d16797231-Reviews-Sonder_Barberini-Rome_Lazio.html,,5.0,,24 257 руб - 47 510 руб,24257,47510
Maison Tritone,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d13919298-Reviews-Maison_Tritone-Rome_Lazio.html,,5.0,4.0,19 150 руб - 37 115 руб,19150,37115
Maalot Roma - Small Luxury Hotels Of The World,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d23681270-Reviews-Maalot_Roma_Small_Luxury_Hotels_Of_The_World-Rome_Lazio.html,,5.0,,50 611 руб - 84 716 руб,50611,84716
Trastevere Gallery Suites,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d17399051-Reviews-Trastevere_Gallery_Suites-Rome_Lazio.html,,5.0,,12 311 руб - 18 056 руб,12311,18056
Lifestyle Suites Rome,Рим,https://www.tripadvisor.ru/Hotel_Review-g187791-d8687540-Reviews-Lifestyle_Suites_Rome-Rome_Lazio.html,,5.0,3.0,38 756 руб - 79 519 руб,38756,79519
